CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID
UgxTEV_yhQ4t8PJKOVN4AaABAg,6mO5fOAnAUE,GOP official says Trump called him last week about overturning 2020 election,@cecilfuentes5435,UCux49PXP_lt5ibc5hZOjSGw,"""Just do it and let the courts sort it out""
That's the mentality of a man who is used to tying things up in court for years, and getting his way just by constantly throwing money at lawyers.",Negative,1,0,2022-07-23 12:46:53,US,25
UgwT-LGdbe1EV0Ku1gR4AaABAg,MY4luNgGfms,Coding Challenge #130.1: Drawing with Fourier Transform and Epicycles,@zhabiboss,UCDWIQqJLCHp1D5Q0P1f0p8g,Bob Ross of Fourier drawing,Positive,0,0,2022-10-29 12:29:03,US,27
Ugw34I3XKP9KJ8La93F4AaABAg,Rive84an6Lc,Now you know fetch in javascript | chai aur #javascript,@chetankushwaha3086,UC8xgi29HPjjhT_BZ4D_UnpQ,❤,Positive,0,0,2024-09-09 16:32:14,IN,27
Ugxb0PCzSW63WEfUCOl4AaABAg,m9X-_XML-1Q,Fox News' Peter Doocy thanks KJP after years of briefing room clashes,@EvansIzuchukwuNwamadi,UCq-MCh0ZhNOdcLZm5tcxg5g,Peter is a great class👍🏾,Positive,7,0,2025-01-13 23:43:01,US,25
UgwAz1St4LW0RYPacC14AaABAg,DEJAZBq0FDA,Remove Duplicates from Sorted Array - Leetcode 26 - Python,@woody5012,UCaVXQymM5ZJZeTjbAFacaRw,"The LeetCode instructions were absolutely awful for this question. They rarely seem to explain stuff in simple terms, it's so annoying. Half the battle is deciphering the question itself, sometimes the code isn't even hard to come up with, just interpreting the question.",Negative,0,0,2023-07-02 12:01:24,US,27
UgwzIJTPS2GZfzmwhzd4AaABAg,Xd9z8BTpNlA,Mexicans Hardest Workers 🔥 Cultura #Chicano #Mexicano #Indigenous #NativeAmerican #VickysTown,@Oceano8,UC8vksHipwzSh4DizRrKGPfw,False!!!!!,Negative,3,0,2025-01-17 05:03:56,PH,25
Ugz0p4PbcSbu1ZaxfZZ4AaABAg,N5QrL5_Q2nQ,This Is Why Your Cat Can’t Breathe Right! (📸: @roserr3d/TT),@Stoopid726,UCrIoV0ctU6wW2S78XDKy42g,Cat probably like “YO DON’T DO TH- oh I feel better actually.”,Neutral,3094,0,2025-01-04 08:56:30,NZ,15
UgxkVt8HXg7dAChxVGV4AaABAg,mlnAYza-V0c,I Found The Rarest Secret Rooms In Minecraft,@Skulledit-YT-20,UCXsZkxnjicVZU9oiYpAKC6Q,It's all Chase I saw chase it him 😂😂😂😂,Neutral,0,0,2025-01-14 06:20:00,IE,20
UgzXRP5g8-U7lLFnWNV4AaABAg,DQD00NAUPNk,Node.js Crash Course Tutorial #4 - Requests & Responses,@Arkainebe,UCH4qdYg0qzZfGH4BKNyR5dw,You are a gem,Positive,0,0,2023-12-12 15:40:54,GB,27
Ugy5Y7edoMhCHlJm1vh4AaABAg_aug,_03VKmdrxV8,Ionic + React - Tutorial for Beginners,AugmentedUser,AugmentedCID,Excellent video. Could you please provide guidance on implementing Google login with Ionic and React without using Firebase?,Neutral,0,0,2025-02-05 11:09:27,DE,27
UgyNsBnFzaByityYCO14AaABAg,lLFhNZ-xtoc,Elon Musk Suffers MENTAL BREAKDOWN | The Kyle Kulinski Show,@aguy6833,UCD2wqsTSkzEBrxruV5LYmVg,Bring On The Lucie (Freda Peeple),Neutral,0,0,2025-01-04 08:09:38,US,25
Ugy_-jurKgkbX-OCUe94AaABAg,BwuLxPH8IDs,TypeScript Course for Beginners - Learn TypeScript from Scratch!,@prisinha,UCnYFO_keWE77suo9H1Jtxmw,2:36:36 ctrl space to view list of available drop down options,Neutral,0,0,2022-01-22 21:45:51,DE,27
UgyWIQAmFxJboTKir1Z4AaABAg,LpBitoIFRDE,The trickshot that changed my life #trickshots #streetball #basketball #georgethemessiah #fypシ゚,@Brgsw,UCfClhprJbE4RfFyErz4F1rA,Orangutany 😂,Negative,0,0,2025-01-11 14:37:26,GB,17
UgzHz7mH3swXCINbwAZ4AaABAg,CSJLuARmzg0,Functions In C: C Tutorial In Hindi #19,@AmitSingh-sw8qb,UC3uDXdtU76mA-5TULFg6uiQ,"Hopefully its correct

// Without Argument and without return value
void sum()
{
    int a, b, c;
    printf(""Enter Number A \n"");
    scanf(""%d"", &a);
    printf(""Enter Number B \n"");
    scanf(""%d"", &b);
    c = a + b;
    printf(""Your sum is: %d"", c);   
}




void main()
{
    sum();   
}",Positive,1,0,2022-07-09 12:33:59,IN,27
UgzymGbfDOaC53eEpQ94AaABAg,f29mh5ntlw4,‘Porn stars’ deployed in New Zealand government’s online safety campaign,@The_Combine_37,UCkzIYPQQrrFHLatihBys-Hg,As a 15 year old i regret nothing,Neutral,11,1,2024-11-30 00:32:46,GB,25
UgyIP-IVji6SFxJGsjJ4AaABAg,oCQg0iGz3zA,7/7 London Bombings: 10 Years On,@jeanmyers1787,UCm0iD8blWdbWbnFazY-pwig,"A remembrance to all those who have been killed, not just in London but everywhere else from terrorist attacks. I should have been in the City that morning but by luck was elsewhere in a meeting. As soon as we heard meeting was abandoned. My heart also goes out to those who had life changing injuries and relatives who are still grieving at such a senseless act.",Positive,158,0,2022-05-02 14:33:59,GB,25
UgwO6hN52so3jBuEitt4AaABAg,j9oPaL4EsOg,Kim Jong-un welcomes Donald Trump to North Korea,@NeverAgain1985,UCSPJEov_IVOxL6wAdf1rOHw,Trump is not afraid of anything,Positive,3,0,2024-10-13 08:18:26,GB,25
Ugz14UnicZX0QgvsUgV4AaABAg,MdR2BfbNU_c,Retired Navy SEAL sends message to Biden: Stop blaming everyone else,@jtaratuta9623,UCqSg7y4udOUb8OBiOgJTOUg,"All the best in your primaries! Thanks, Fox News, for highlighting these American heroes!",Positive,178,12,2022-06-22 13:51:58,CA,25
UgzdkABtKKADLnyt3mN4AaABAg,YtGh1kFqIoc,General Breedlove: Why Greenland Matters,@mannyquinn5841,UC3y-cl_EwCShJVpW5sAjR8g,Damn... Just until last week Greenland was apiece of land near the North Pole. Now this is getting to be a territorial-tactical piece of military strategy. Imagine how high the price of land will increase?,Neutral,0,0,2025-01-13 00:34:15,AU,25
UgyxMb7QRI0TrjVaX1h4AaABAg,CTiNfOFV01I,Harden was going HARD at Kobe😬,@sportsnorth583,UCJUD6nWCaNZF5eV3CTCwrtw,harden most overrated player in nba history. not even close,Negative,0,0,2025-01-10 19:07:55,US,17
Ugwd0i-mwPbiOGXnwu14AaABAg,ahysrRu0bHw,Longest Consecutive Sequence - Leetcode 128,@ilham1634,UC4lm-XL_licKZUHscBMc7Yw,is it O(nsquare) solution since it will iterate array when checking (n-1) in numset?,Negative,0,0,2024-08-30 01:03:33,US,27
Ugwz_NyOYSR8AedfD6h4AaABAg,R8Hr76zygmA,"Sprawling L.A. Fire Expands Overnight, Triggers New Evacuation Orders | WSJ News",@mchannel1365,UC-CZNA3_eUdhJwi7tYQIdQQ,why is sand not not used as an extinguisher ?,Neutral,0,0,2025-01-12 13:23:17,AU,25
Ugw0KUT3vkdFA7UzS4d4AaABAg,sS98DKaYPjk,Cenk Dominates CNN Panel,@petenielsen4119,UCt1OtWJSiTFyGarMdS4KZrg,Why don't they ever bring up the topic that The Young Turks show is owned by Al Jazeera television wich is in a country that executes homosexuals and Christians. Their sole purpose is to disrupt the way of life of Western.Cenk  has never dominated anything in his life he is just a Muslim puppet being chewed up in their propaganda machine and unfortunately a lot of Young Americans,Negative,0,0,2019-06-30 15:38:50,US,25
UgxL7a8GcWspP-5q0OR4AaABAg,jshD2yX7bHQ,Child pred gets caught in front of his parents 👮‍♀️🚨| Road to 20K‼️ #ytshorts #explore #trending,@stevencorbo1220,UCEi63pjOVha47eh_JFxzCMQ,Father looks at him with disgust mother looks at him with pitty. But you can tell she had an idea. The father was outright disgusted.,Negative,324,7,2025-01-08 19:19:47,AU,26
UgzMRJiJ7vnLEdRfdRV4AaABAg,g12ioT-emGQ,Tallest Player in Squid Game in DEEP Trouble #shorts,@sonyawang9024,UCiegEhdvzsE7eucaFNn_rCQ,That British accent got me😂😂,Positive,0,0,2025-01-14 02:22:26,IE,24
UgxeZL5y_dfPtCXx-UV4AaABAg,VUEINvhZ0rs,李強已掌大權？公開批評習近平；經濟霜凍期到了，北京公交減半；電詐無休止真相，中共提供所有信息；李宜雪最新消息【新聞看點 李沐陽1.14】,@kukuhuang-j2v,UCfUzN18-rvHT1WzY_g7zc1A,经济越差坐公交的人只会更多,Negative,0,0,2025-01-15 02:06:53,NZ,25
UgyKWNea29w-IRAverN4AaABAg,ZutmqaiGRrk,Prince George: His First Year,@mitchymitch9526,UCA0XBH21FcUz-RFSKFUXKSQ,"HAPPY 10TH BIRTHDAY,PRINCE GEORGE!!!",Positive,3,0,2023-07-25 01:01:45,GB,25
Ugx9u4r4uJTFgwSyetl4AaABAg,rT_bOEzCz74,NVIDIA unveils its most affordable tiny supercomputer,@Strange666-vs2dz,UCwBjUA9yAXcdQ6pKaf9O9dw,He really cooked🗿,Positive,1,0,2025-01-09 03:06:08,CA,28
Ugy9H4qSaX1WygWVhAN4AaABAg,FqSnGCDfaxw,PS4 Pro For $3 at Flea Market #shorts,@cyruscolson5302,UC08npri4pEmIbR4nQ-9KxBw,Bro be putting GameStop out of business. Honestly that’s such a steal especially then you can flip it for like 150 and easily get some cash. Nice find dude,Positive,11,1,2024-12-30 18:14:45,AU,28
UgzTVazDvAhRKAh7Lwt4AaABAg,HRfmLqqvzUs,Java Tutorial: Getting User Input in Java,@Aicreator-h8m,UCnH1BxVGd6RoKnbzNfNfkdQ,His teachings style is awesome 😊,Positive,2,0,2024-08-14 10:14:41,IN,27
UgzuXqtQZ-YnXKAX1gJ4AaABAg,ClN_khDMYvk,Arsenal v Manchester United | Key Moments | Third Round | Emirates FA Cup 2024-24,@pastorstephenonganga5367,UCBGeCsJp8scwb-k2oLS4p8g,Manchester United Coach Reuben Amourin Impresses YET Again With Incredible Ability and Awesome Substitutions To Lift Up a 10 Man United Team  Win Against An Arsenal Side! Kudos Man United For An Incredible Team Performance! From Kenya 🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪,Positive,1,0,2025-01-13 05:08:43,AU,17
UgyUCglWCJTXIjYhITF4AaABAg,0zwuB_DOei0,He Saved My Bike From A Thief! #shorts,@veronicaperezprado5925,UCKRrGHqbcIxJ9i8zI3YhtxA,She.🎉,Neutral,0,0,2025-01-10 00:39:03,CA,17
UgzJ9oXOVDivbOmE6dB4AaABAg,IjNDQmwzg_k,"No, the 5070 is NOT a 4090 - NVIDIA RTX 5090, 5080, 5070 Ti CES Keynote Recap",@johnnytv7620,UCTFzUnmWa-2NRuNdDEtUdig,"Given the fact that the 7900XTX is nearly half the price of a 4080 with equal if not more pure rasterizing performance, I would say Nvidia is still off their fucking rocker on prices. They need price cut the shit out their products it’s unbelievable.",Negative,1,0,2025-01-09 06:51:10,CA,28
UgxUNV87Ka1LMEDsDIl4AaABAg_aug,jXCwnU6zWOk,Sino na ini-endorso ni Manong Chavit?,AugmentedUser,AugmentedCID,"Farmers, focus on climate change so we can believe in you.",Neutral,0,0,2025-02-04 23:30:05,PH,25
UgxJV912v0FbbJiv1Dp4AaABAg,QF2abxA-w1I,Losing my favourite job on the farm #farming,@elcarlangas456,UChDlxCz0SBDSFksSVvuB-gg,I never thought I would be searching for the ugliest potato ever,Neutral,0,0,2025-01-15 00:15:39,NZ,26
UgznWNm0QW8hvnSvwE14AaABAg,23bpce-5s8I,Bootstrap 4 Navbar Concepts | BOOTSTRAP 4 TUTORIAL,@alienedbla1333,UCQBHP-OEzC4xCoOFGjuVMug,"exactly what I was looking for, thank you",Positive,0,0,2020-11-26 06:59:10,DE,27
Ugwl1Jj8HXsuILTO88Z4AaABAg,fjO9GPh_vJI,Nvdia's CES 2025 Event: Everything Revealed in 12 Minutes,@BBoyZaii,UC8l_VOntBSPhw8Y3ywbM28A,"Polymarket: How many times has Jensen said the word ""AI"" in CES 2025?",Neutral,53,4,2025-01-07 04:32:30,AU,28
UgyrsXlC1RXQUIK8HD94AaABAg,W_pc29_PJYw,Interview Question | C Programming Language,@ksnssarwani,UCMYiWnUh28_jpPtEGeOZwnw,"wow....I actually thought the answer as 1 maam...
But now I understood...",Positive,1,0,2024-11-24 05:29:29,IN,27
UgwAutWbFLeFi1BDfax4AaABAg,HXH4yu227EQ,Will Devin AI Replace Coders?,@mewk,UCi2gtLSMx6EUvbdJx7qD19w,"Guys Devin isn’t taking our jobs right now… but if you have the vision, you can see that less devs will be required over time, until there are no devs, just AI.

AI is efficiency. More efficient AI becomes — fewer humans are needed. Until it goes to near zero… That’s the singularity",Neutral,7,2,2024-03-14 20:56:04,AU,27
Ugw1YylntHhi1kRlKNB4AaABAg,WGP8h6Z-LAs,North Korean Troops Just Did Something INSANELY STUPID,@Paloma-c6h,UChaoPLndYd3NpioxrrsR8sA,Putin is reluctant to admit that he sought assistance from North Korea since it contradicts his image as a tough leader.,Neutral,111,0,2025-01-10 17:46:07,GB,25
Ugzgn9_Cc9-NginNOt94AaABAg,TYcymXquLxc,Parking Lot Rudeness Backfires 🚗 #kindness,@olivinadapaixao3533,UCqyBwvLRiAKGUWFxj-8D9Ow,Qui velha mau educado,Negative,0,0,2025-01-09 22:05:27,US,2
UgwGjnH8Wid6ioDPkL94AaABAg_aug,ekQLGA2xHgk,Watch this before you start Coding! | 10 Tips for Coders,AugmentedUser,AugmentedCID,Don't sweat it,Neutral,0,0,2025-02-05 05:03:22,IN,27
UgyM1L5leAv9ZTYVuEJ4AaABAg,4BRsZ_RKGrc,Dave Smith RUNS CIRCLES Around Zionist Hack | The Kyle Kulinski Show,@inmyopinion651,UCUngR3nscvFHVxRv2TQ1rfw,I saw this interview. Dave Smith made more sense than anyone I heard on this whole thing in past 8 months,Positive,26,1,2024-06-12 21:45:04,US,25
UgxZ1KkNxHBHl-tx0154AaABAg,bI6e6qjJ8JQ,Java snake game 🐍,@playkatyaplay1278,UCUPzB_rziB_WabQNYIqHxPA,You are the beeeeeeest🎉🎉🎉🎉🎉🎉,Positive,0,0,2024-02-20 17:18:53,CA,27
UgxODvAXneLguXsuL4V4AaABAg,Nvj4YpiFw_A,Biker Fell Through The Ice,@willhall-cz9vs,UCJ31IQS0qZBM1H7FK7SCkXw,"Life, good job",Positive,0,0,2025-01-12 18:50:03,IE,2
UgxM-KIKOXWRswCxdzR4AaABAg,o5AE6D_ndcw,"Every month is the same, anyone alse ?",@kraftykathy.,UCASRwCe14a0DRQFmqcBrurg,"Omg! That’s gross, my boy dogs NEVER have done this! I have had pugs for the past 25 years!",Negative,29,5,2025-01-11 14:21:19,IE,26
UgwiAe_yboV-fbnb4EF4AaABAg,GAUpszk7vZM,The REAL Reason Trump Attacked Iran,@dirkrose1565,UCcRvYDX47SBC924rerFyThg,"5:16  What you are describing, is a textbook case of antisocial personality disorder. Given his obvious narcicissm and his showboating, that means, Trump is akin to being a psychopath.",Negative,7,0,2020-01-05 00:18:56,US,25
Ugx1EkjXSRVzDmWKdqt4AaABAg,xk51dMh3y5c,Bernie DESTROYS Republican On Iran,@Xnerdz1,UCez9aabaCP_RC7HjiytKYUA,"Oil and conflict are the two most profitable factors for war mongers. Iran offers both, just like Venezuela.",Negative,3,1,2019-05-16 12:56:16,US,25
UgzDeIcbuqM6ZPEGrdR4AaABAg,D1Ltm7Ib8vw,The 10 Best Gaming Tech at CES 2025,@michaelmayers3622,UCuWcMA4UpQh18JQKTcBDCrg,Dont care about oled and burn in,Negative,0,1,2025-01-11 22:54:23,AU,28
Ugy_2UbJwEbKm-muy8x4AaABAg,V72C70Uj1P0,Concha: This is why Biden's State of the Union will be forgotten,@redmanlaw0002,UC1ymTmYQHbK6uYEHmcTxUYA,"Biden's State of Failure will never be forgotten, since it will be remembered as the worst speech by a President of all time.  Let's Go Brandon!  MAGA!",Negative,1,0,2022-03-03 21:53:25,US,25
Ugyqz53nOtHA7ASV7G14AaABAg_aug,fnPhJHN0jTE,Visual Studio Code Intro & Setup,AugmentedUser,AugmentedCID,"I lost interest around the 11-minute mark. The discussion about your preferred terminal approach, whether it's bash or something else, got too technical. Can't I use my normal browser? I prefer to keep things straightforward.",Negative,0,0,2025-02-02 15:26:36,US,27
Ugx8FX_kYBfex7oVvjt4AaABAg,J05uoTbGOvQ,C++ Basic Input/Output & More | C++ Tutorials for Beginners #5,@almankhan7215,UCHEThn6UsLHMDdPLILNjS5w,Good concept of instructions and extraction operator ❤,Positive,0,0,2024-03-05 17:14:02,IN,27
Ugwu2ni33QKT7XTWslB4AaABAg_aug,ItomGw6jEbg,#sonic #sonicthehedgehog #sonicmovie3,AugmentedUser,AugmentedCID,Randal has the appearance of a temp worker,Negative,0,0,2025-02-04 03:46:38,IE,24
UgzKMZ7HiwTFc0TMHJt4AaABAg_aug,G3y6KXq6QNg,Winter in Korea is soooo beautiful 😍,AugmentedUser,AugmentedCID,"Right, and all of those plastic bags wind up polluting the ocean. Not only that, but they consume everything from the ocean, depleting it. They even eat dogs.",Negative,0,0,2025-02-04 14:30:00,US,26
UgwKwtpujm2wDJ7glgZ4AaABAg,97bOXimGAX0,Dana CRASHES OUT on Adin🤯 #dana #danawhite #joerogan #adin #adinross #gambling #money #cash #casino,@tonytaylor3133,UCMNwwyYDV1XaH-zNo3GkNyw,Same immature Adin. Speak to everyone when you enter a room.,Negative,0,0,2025-01-15 02:06:08,NZ,26
UgzxUmQ2hNv4RjJ64th4AaABAg_aug,yp42AadYc-g,Joao Felix scores twice as Chelsea score FIVE | FA Cup | BBC Sport,AugmentedUser,AugmentedCID,It's a fireable offense to keep Felix benched for half a year.,Negative,0,0,2025-02-04 02:09:22,GB,17
UgwDg4-c3-VLgVWTV-l4AaABAg,Vj_08k-sLIo,President Jimmy Carter's funeral: Full funeral service [RAW],@johnrobichaud1205,UC9ynMQC8n1u0Hof6ixSzoHQ,"You had to show the dodo bird with the mask. 
Rest in Peace Jimmy Carter",Neutral,0,0,2025-01-10 05:43:54,US,25
UgzYCHjKrlWNdX4hnA94AaABAg,kANTU2eW8lw,"POV: The Worst Feelings in Football, Part 3 @LilJr_ltd @liamfp1 #football",@CollectorBlox,UCgfJGL4zzRXrb-d69SG0xsQ,Real 😭🙏,Negative,1,0,2025-01-08 12:18:42,GB,17
UgyKKh2WHndywcKhtUV4AaABAg,u-OmVr_fT4s,Python Functions | Python Tutorial for Absolute Beginners #1,@juaninfante7000,UC6mYv56rwZxDta3Mlqm4WUQ,"Great content I was stock on this, now se everything clear thanks to you brother god bless you",Positive,4,1,2020-02-29 22:06:10,AU,27
UgzvPRQ1O1fRBt34vPx4AaABAg,ZI2z5pq0TqA,Trapping Rain Water - Google Interview Question - Leetcode 42,@tran-st,UCXemBDTEytXbURvlKAtKF-w,Mega Thanks! You are the best,Positive,1,1,2022-04-09 16:32:48,US,27
UgznOpEusZOa22DWaHF4AaABAg_aug,KsVqK4JmY2c,The earning differences in Big Tech: US vs Non-US,AugmentedUser,AugmentedCID,"That's very true; the difference becomes less significant when your total compensation relies on restricted stock units, since I usually receive the same refresh as my US counterparts.",Neutral,0,0,2025-02-05 04:23:38,US,27
UgxSSZAGVhr39_VRrDF4AaABAg,NXmq1WGnOL8,Will Blake Lively Ever Recover From This? | w/ Megyn Kelly,@Youmightknownow,UCOIjx8jJbft6o3Dl8UuW07g,I hope her Nanny raises her kids to be better ppl then their Mom is,Negative,53,0,2025-01-19 11:27:51,US,25
Ugw1rOcPSHKzEEireUd4AaABAg_aug,r9HMj9GcCrs,LIVE NEGOTIATION FOR A CLASSIC PORSCHE 🔥#porsche #gt #ferrari #bmw #cars #rs,AugmentedUser,AugmentedCID,Is all that arguing really over just 2k?,Negative,0,0,2025-02-04 01:20:42,CA,17
UgzEuJzyEebL1JUyb9l4AaABAg,0X3pKVOFqZc,Is Germany blocking Ukraine from defending itself against Russia? | DW News,@danilodelmonte2678,UCnslx9TmGZI5e7E3aLEa1dQ,"may peace and love prevail  ..not war
however Eukraine superpowers group have to response defencively and must destroy the city of bellarosa & moskova in return by thousand of long range missiles rockets to fire once together fireback to aggressor tastng destruction likewise",Negative,0,0,2022-02-28 01:26:32,DE,25
Ugy24S6a2p8MxtPuxUt4AaABAg,JS0brhEGRJ8,Kayleigh McEnany to AOC: Were those imaginary smash and grabs?,@jesshughes8033,UCpCBvO4ej1kEFsNh0m9H51Q,The hard left wants this to happen. Shutting everything down. Its their plan,Negative,0,0,2021-12-19 13:29:00,CA,25
Ugz7p1hI1nnUU3ktJW14AaABAg,MFb7LCqm6FE,REAL MADRID 2 vs 5 FC BARCELONA | SPANISH SUPER CUP FINAL | EL CLÁSICO 🔵🔴,@SheikhFaal-h3x,UCxyGp2xwdT4tKSGbY-rxkXg,Nice ❤❤❤,Positive,0,0,2025-01-14 02:26:37,AU,17
UgzT7d_rw06bEPxWI5t4AaABAg,8b0Fzb3NWoQ,Finding the athlete with the highest jump🤯​⁠​⁠@TannerWittNation  #jump #challenge #athlete,@pandaofficial165,UChZj89P11P0Ue-AfsQseq1Q,"""Can he beat it?""💀",Neutral,0,0,2025-01-12 02:49:45,GB,17
Ugyrgbs70Q_OgWM6XaB4AaABAg,qfkdH1VDho0,The Most Genius Bike Stand @kruglow.anatolij,@ppoblete2280,UCVPI2Aw5gZrCmbZHHRXMZwQ,BMW 😴,Neutral,0,0,2025-01-14 15:36:18,IE,2
Ugyne8XbqAfGmdk0Jj14AaABAg,ekQLGA2xHgk,Watch this before you start Coding! | 10 Tips for Coders,@Sushilkumar9186,UCSDepU9aa3eBHz9McqqSSAg,Nice 👍 aal doubt clear,Positive,0,0,2024-07-01 10:16:48,IN,27
Ugy_xF3GrSdPjW1MHlZ4AaABAg,up9Xc10ZCbY,Top 5 programming languages for 2022,@r_yan3531,UCpJEAcbnMlG3i6Xz_GrLLzg,"Good to know that an amazing brain like you also didn't know about some of the language like you talked about c# in this video, it shows that its not important to know all the language but to master one.",Neutral,5,1,2021-11-14 14:49:46,IN,27
UgxGfaHVUjysqyna5nh4AaABAg,8PwYWe5mdV0,"Iowa Caucus Results Start Coming In, Biden Sinking",@gamerboy5908,UC1cInbhZgSianiVTpbzrFSA,"Bernie, Bernie, Bernie 🔥🔥🔥🔥🔥",Positive,9,0,2020-02-04 04:31:17,US,25
UgzADcRQpgCYeHjFp354AaABAg_aug,vWbfZEO6_VY,Can’t take away medical dogs!#shorts #viralvideo #story #animalcontrol #tv,AugmentedUser,AugmentedCID,"I can tell this is staged based on that heavy breathing, wow😮",Negative,0,0,2025-02-04 08:49:26,NZ,15
Ugz-U9FUgui79SljFQh4AaABAg_aug,AViTh83k-IE,Object de-structure and JSON API intro | chai aur #javascript,AugmentedUser,AugmentedCID,It seems the sir's video editor was different in this video 😂,Neutral,0,0,2025-02-05 02:25:51,IN,27
Ugx5Z0_cozf2mDNOKA14AaABAg,Ihy0QziLDf0,JavaScript tutorial for beginners 🌐,@DarteySelasi-kq6qx,UCKNLd5208zKO3AtIWiexcOw,"When I run the window. alert(""This is an alert""); I get referenceerror window is not defined. 
No output in both VsCode and My browser Chrome. Why? Any help",Negative,0,1,2024-10-04 08:33:10,CA,27
